,reward
2075,-2012
2076,-2383
2077,-2081
2078,-2475
2079,-2120
2080,-1957
2081,-2311
2082,-2435
2083,-2274
2084,-1860
2085,-2177
2086,-2053
2087,-1936
2088,-2095
2089,-2195
2090,-2498
2091,-2288
2092,-2153
2093,-2391
2094,-2286
2095,-2308
2096,-2124
2097,-2368
2098,-2262
2099,-1951
2100,-1984
2101,-2103
2102,-2383
2103,-1900
2104,-2142
2105,-1799
2106,-1853
2107,-1799
2108,-2055
2109,-2121
2110,-2219
2111,-2119
2112,-2088
2113,-2229
2114,-1983
2115,-1937
2116,-2026
2117,-2137
2118,-2082
2119,-2253
2120,-2174
2121,-1834
2122,-2060
2123,-2028
2124,-2116
2125,-2077
2126,-2187
2127,-2014
2128,-1891
2129,-2026
2130,-1907
2131,-1909
2132,-2055
2133,-2001
2134,-2772
2135,-2142
2136,-2136
2137,-2189
